mapID,value,label,graph
e3574,流感病毒侵犯下呼吸道引起,Concept Entity,character
e3575,食物中毒,Concept Entity,character
e3576,淡水水域中,Concept Entity,character
e3577,变色、坏死 、畸形,Concept Entity,character
e3578,康熙雄,Concept Entity,character
e3579,蜱，虱，蚤，螨等,Concept Entity,character
e3580,突然腹泻，继而呕吐；血压下降、脉搏微弱等,Concept Entity,character
e3581,生理氯化钠溶液,Concept Entity,character
e3582,维生素C能促进铁的吸收,Concept Entity,character
e3583,215-216℃,Concept Entity,character
e3584,生物学,Concept Entity,character
e3585,高寒多雨山区,Concept Entity,character
e3586,一般为1～5或5～20微米,Concept Entity,character
e3587,发酵,Concept Entity,character
e3588,免疫遗传学、免疫生物学,Concept Entity,character
e3589,诱导酶、抑制性酶,Concept Entity,character
e3590,杏的种子，山杏的种子,Concept Entity,character
e3591,Regan,Concept Entity,character
e3592,EMAb,Concept Entity,character
e3593,pyrogen,Concept Entity,character
e3594,Yellow,Concept Entity,character
e3595,本身无病，但可以将病传染给别人,Concept Entity,character
e3596,药物外敷、中药熏蒸、直肠使用栓剂,Concept Entity,character
e3597,泛素化,Concept Entity,character
e3598,致癌,Concept Entity,character
e3599,寄生虫病,Concept Entity,character
e3600,三期梅毒,Concept Entity,character
e3601,控制传染源,Concept Entity,character
e3602,猪水泡病,Concept Entity,character
e3603,转位因子,Concept Entity,character
e3604,extremophiles,Concept Entity,character
e3605,WannaCry,Concept Entity,character
e3606,社区获得性肺炎,Concept Entity,character
e3607,病原体,Concept Entity,character
e3608,1.7g/cm3,Concept Entity,character
e3609,炭疽，鼻疽，布氏杆菌，结核病等,Concept Entity,character
e3610,Influenza,Concept Entity,character
e3611,100.1158,Concept Entity,character
e3612,灰指甲,Concept Entity,character
e3613,巨噬细胞,Concept Entity,character
e3614,CICIM,Concept Entity,character
e3615,果胶酶,Concept Entity,character
e3616,200-754-2,Concept Entity,character
e3617,大约400,Concept Entity,character
e3618,研究免疫分子的结构和功能,Concept Entity,character
e3619,持续高热，头痛，瘀点样皮疹（或斑丘疹），中枢神经系统症状,Concept Entity,character
e3620,Gasteromycetes,Concept Entity,character
e3621,的30%～40%,Concept Entity,character
e3622,杀菌活性强、毒性低、适应症广等,Concept Entity,character
e3623,首次观察到微生物,Concept Entity,character
e3624,cytopathic,Concept Entity,character
e3625,Last,Concept Entity,character
e3626,又称高密度培养,Concept Entity,character
e3627,种类多、繁殖快、分布广,Concept Entity,character
e3628,外阴疼痛、痒感、分泌物增多，外阴、阴蒂、尿道口及阴道口黏膜充血、水肿、有脓性分泌物,Concept Entity,character
e3629,双链RNA基因组的一类病毒,Concept Entity,character
e3630,模式动物,Concept Entity,character
e3631,江河、小溪,Concept Entity,character
e3632,植物学、动物学、微生物学等,Concept Entity,character
e3633,林可霉素,Concept Entity,character
e3634,细胞的免疫反应,Concept Entity,character
e3635,Animal,Concept Entity,character
e3636,eosinophilic,Concept Entity,character
e3637,生物化学,Concept Entity,character
e3638,生物环或细菌屋,Concept Entity,character
e3639,basidiomycete,Concept Entity,character
e3640,接种（医学术语）,Concept Entity,character
e3641,杀伤细胞,Concept Entity,character
e3642,古菌域,Concept Entity,character
e3643,cytokines,Concept Entity,character
e3644,Furazolidone,Concept Entity,character
e3645,Epidermal,Concept Entity,character
e3646,嗜极端菌,Concept Entity,character
e3647,伞形科,Concept Entity,character
e3648,468.42,Concept Entity,character
e3649,sporangiophore,Concept Entity,character
e3650,鲑形目,Concept Entity,character
e3651,shuttle,Concept Entity,character
e3652,220V,Concept Entity,character
e3653,估计肺的氧合和血红蛋白携氧能力,Concept Entity,character
e3654,癣,Concept Entity,character
e3655,本品可燃，具腐蚀性、刺激性，可致人体灼伤,Concept Entity,character
e3656,柯萨奇病毒,Concept Entity,character
e3657,头孢他啶,Concept Entity,character
e3658,名,Concept Entity,character
e3659,左氧氟沙星,Concept Entity,character
e3660,裘维蕃,Concept Entity,character
e3661,超高温瞬时处理,Concept Entity,character
e3662,1002,Concept Entity,character
e3663,正常繁殖时，通常不发生裂解现象,Concept Entity,character
e3664,legionellosis,Concept Entity,character
e3665,大量红细胞使血液呈深红色,Concept Entity,character
e3666,β,Concept Entity,character
e3667,较慢,Concept Entity,character
e3668,伊曲康唑,Concept Entity,character
e3669,疫苗注射,Concept Entity,character
e3670,有些病例乙肝病毒表面抗原消失,Concept Entity,character
e3671,牙根尖周炎,Concept Entity,character
e3672,Smallpox,Concept Entity,character
e3673,CGMCC,Concept Entity,character
e3674,《采供血机构管理办法》,Concept Entity,character
e3675,细菌制成燃料电池,Concept Entity,character
e3676,通过光合作用产生能量,Concept Entity,character
e3677,红椒,Concept Entity,character
e3678,antimycin,Concept Entity,character
e3679,头孢曲松钠,Concept Entity,character
e3680,大肠埃希菌,Concept Entity,character
e3681,线状噬菌体DNA中所见的构造,Concept Entity,character
e3682,当归,Concept Entity,character
e3683,巨细胞病毒,Concept Entity,character
e3684,一氯化铜,Concept Entity,character
e3685,产氧光合细菌,Concept Entity,character
e3686,玉蜀黍属,Concept Entity,character
e3687,自养型生物和异养型生物,Concept Entity,character
e3688,hyperhidrosis,Concept Entity,character
e3689,原生生物,Concept Entity,character
e3690,链霉素,Concept Entity,character
e3691,普鲁士王国,Concept Entity,character
e3692,隐蔽抗原,Concept Entity,character
e3693,亲代与子代之间传递遗传信息,Concept Entity,character
e3694,空气，皮肤等,Concept Entity,character
e3695,合瓣花亚纲,Concept Entity,character
e3696,嗜酸乳杆菌,Concept Entity,character
e3697,应用于遗传学的分析,Concept Entity,character
e3698,计算机蠕虫,Concept Entity,character
e3699,其他肝病辅助治疗用药,Concept Entity,character
e3700,一群革兰氏阳性球菌,Concept Entity,character
e3701,2000平方公里,Concept Entity,character
e3702,菌丝体的分枝，其上着生分生孢子,Concept Entity,character
e3703,包涵体,Concept Entity,character
e3704,cellular,Concept Entity,character
e3705,胃酸过多、遗传、环境、精神等,Concept Entity,character
e3706,类酵母型菌落,Concept Entity,character
e3707,急性附睾炎,Concept Entity,character
e3708,乳杆菌目Lactobacillales,Concept Entity,character
e3709,84929-27-1,Concept Entity,character
e3710,多汗,Concept Entity,character
e3711,全身及阴道局部免疫能力下降，尤其是局部细胞免疫力下降,Concept Entity,character
e3712,临床表现可分为肺隐球菌病、中枢神经系统隐球菌病、皮肤黏膜隐球菌病、骨隐球菌病及内脏隐球菌病五型,Concept Entity,character
e3713,Hogcholera,Concept Entity,character
e3714,1921年,Concept Entity,character
e3715,0.964g/mL,Concept Entity,character
e3716,液泡,Concept Entity,character
e3717,抗毒素及免疫血清,Concept Entity,character
e3718,能稳定遗传且表达外源基因的小鼠,Concept Entity,character
e3719,计划免疫、强化免疫,Concept Entity,character
e3720,咳嗽、咳少量白色黏液痰或脓痰等,Concept Entity,character
e3721,C-反应蛋白,Concept Entity,character
e3722,Dawson病、亚急性硬化性白质脑炎,Concept Entity,character
e3723,Ultraviolet,Concept Entity,character
e3724,各种皮肤病,Concept Entity,character
e3725,Ca10(PO4)6(OH)2,Concept Entity,character
e3726,氨基糖甙类,Concept Entity,character
e3727,明胶培养基,Concept Entity,character
e3728,浙菜,Concept Entity,character
e3729,不耐酸等,Concept Entity,character
e3730,皮肤敏感人群及有家族史者,Concept Entity,character
e3731,Sulfolobus,Concept Entity,character
e3732,公认的绿色消毒剂,Concept Entity,character
e3733,组织培养污染类胸膜肺炎菌,Concept Entity,character
e3734,德国西里西亚的斯特雷伦,Concept Entity,character
e3735,化学趋向性,Concept Entity,character
e3736,微生物学、生物学,Concept Entity,character
e3737,Preservatives,Concept Entity,character
e3738,粘肽(mucopetide),Concept Entity,character
e3739,Cefotaxima,Concept Entity,character
e3740,甘，微苦，凉,Concept Entity,character
e3741,二分裂、芽殖,Concept Entity,character
e3742,过程,Concept Entity,character
e3743,感冒发烧,Concept Entity,character
e3744,病症介绍,Concept Entity,character
e3745,neck,Concept Entity,character
e3746,感染科，消化科,Concept Entity,character
e3747,Lysine,Concept Entity,character
e3748,2--42℃,Concept Entity,character
e3749,阴道,Concept Entity,character
e3750,控制针对传染病发生,Concept Entity,character
e3751,抗原性转变,Concept Entity,character
e3752,抗链球菌溶血素O试验,Concept Entity,character
e3753,胆道感染,Concept Entity,character
e3754,葡萄球菌、链球菌、李氏杆菌、炭疽杆菌等,Concept Entity,character
e3755,医学免疫学,Concept Entity,character
e3756,抗原性,Concept Entity,character
e3757,男性青壮年,Concept Entity,character
e3758,淋巴结肿大,Concept Entity,character
e3759,20世纪50年代,Concept Entity,character
e3760,小皮伞科,Concept Entity,character
e3761,大小，形状，边缘，光泽，质地,Concept Entity,character
e3762,男性不育症,Concept Entity,character
e3763,醋酸发酵,Concept Entity,character
e3764,糖类、油脂、有机酸,Concept Entity,character
e3765,杀菌作用呈浓度依赖性,Concept Entity,character
e3766,Boletus,Concept Entity,character
e3767,急性膀胱炎,Concept Entity,character
e3768,200℃,Concept Entity,character
e3769,水中溶解度5.62%，可混溶于乙醇、乙醚。,Concept Entity,character
e3770,哥廷根大学,Concept Entity,character
e3771,家猪、野猪和软蜱,Concept Entity,character
e3772,tyrosinase、TYR,Concept Entity,character
e3773,高等教育出版社,Concept Entity,character
e3774,皮疹、皮痒、哮喘发作、出血、紫癜等,Concept Entity,character
e3775,约9,Concept Entity,character
e3776,新陈代谢，生物化学与分子生物学,Concept Entity,character
e3777,1867年,Concept Entity,character
e3778,厌氧微生物,Concept Entity,character
e3779,微生物或其他媒介,Concept Entity,character
e3780,双歧杆菌乳杆菌三联活菌片,Concept Entity,character
e3781,b.fragilis,Concept Entity,character
e3782,发展土壤肥力和增强植物营养,Concept Entity,character
e3783,汉族及大多数民族人约占99.7%,Concept Entity,character
e3784,预防和治疗感染性疾病,Concept Entity,character
e3785,大肠菌群指数,Concept Entity,character
e3786,天花疫苗,Concept Entity,character
e3787,日本富山县镉中毒,Concept Entity,character
e3788,黄疸，贫血，核黄疸,Concept Entity,character
e3789,septicemia,Concept Entity,character
e3790,流体蛋白环,Concept Entity,character
e3791,可见于一些藻类及菌类,Concept Entity,character
e3792,研究流感病毒,Concept Entity,character
e3793,通常可用血清学方法检测出来,Concept Entity,character
e3794,巴旦木,Concept Entity,character
e3795,禽霍乱,Concept Entity,character
e3796,不整囊菌纲,Concept Entity,character
e3797,自然发酵,Concept Entity,character
e3798,Hemisalanx,Concept Entity,character
e3799,猴空泡病毒40,Concept Entity,character
e3800,白地霉,Concept Entity,character
e3801,proteus,Concept Entity,character
e3802,真菌细胞壁溶解酶,Concept Entity,character
e3803,232-677-5,Concept Entity,character
e3804,satellite,Concept Entity,character
e3805,由核糖核酸组成,Concept Entity,character
e3806,6.5～7.5之间,Concept Entity,character
e3807,霉酚酸,Concept Entity,character
e3808,sheathe,Concept Entity,character
e3809,肿胀、疼痛、功能障碍、肌萎缩,Concept Entity,character
e3810,bacterital,Concept Entity,character
e3811,鼠疫,Concept Entity,character
e3812,螺旋体,Concept Entity,character
e3813,不完全抗体,Concept Entity,character
e3814,形成外植体,Concept Entity,character
e3815,pyelonephritis,Concept Entity,character
e3816,化脓性皮肤病,Concept Entity,character
e3817,Poxviruses,Concept Entity,character
e3818,8.6.5.18.0720,Concept Entity,character
e3819,传染源离开疫源地后彻底消毒,Concept Entity,character
e3820,重叠基因,Concept Entity,character
e3821,丝状噬菌体,Concept Entity,character
e3822,一系列病理生理改变,Concept Entity,character
e3823,分解代谢产生阻遏作用,Concept Entity,character
e3824,杂菌,Concept Entity,character
e3825,肉毒毒素,Concept Entity,character
e3826,传染,Concept Entity,character
e3827,补体,Concept Entity,character
e3828,Plasmodium,Concept Entity,character
e3829,OTC乙类,Concept Entity,character
e3830,肺,Concept Entity,character
e3831,分子氧,Concept Entity,character
e3832,EMB培养基,Concept Entity,character
e3833,C48H72O14(B1a)·C47H70O14(B1b),Concept Entity,character
e3834,短小棒状杆菌菌苗,Concept Entity,character
e3835,淋巴结肿大、疼痛并有压痛，局部皮肤红肿，紧张发亮，有压痛及灼热感，患肢肿大，皮肤干燥等,Concept Entity,character
e3836,病毒、细菌、真菌、原虫等多种病原体感染,Concept Entity,character
e3837,C10H26N4,Concept Entity,character
e3838,上腹部不适、隐痛、厌食油腻食物等,Concept Entity,character
e3839,cytoplasm,Concept Entity,character
e3840,脾大,Concept Entity,character
e3841,酪氨酸酶,Concept Entity,character
e3842,变态反应科,Concept Entity,character
e3843,发热，咳嗽，呼吸急促、困难，肺部啰音等,Concept Entity,character
e3844,幼女、孕妇、糖尿病患者,Concept Entity,character
e3845,森林脑炎病毒,Concept Entity,character
e3846,乙肝,Concept Entity,character
e3847,堆肥化,Concept Entity,character
e3848,人巨细胞病毒,Concept Entity,character
e3849,畏寒、高热，体温可达39℃～40℃，持续3～5天,Concept Entity,character
e3850,Bioplastics,Concept Entity,character
e3851,微生物生态学,Concept Entity,character
e3852,无菌操作,Concept Entity,character
e3853,遮光，密闭，置于干燥处保存,Concept Entity,character
e3854,176-184,Concept Entity,character
e3855,急性时相反应,Concept Entity,character
e3856,土壤和水中及各种植物体上,Concept Entity,character
e3857,xǐ,Concept Entity,character
e3858,《当代免疫学技术与应用》,Concept Entity,character
e3859,遗传缺陷，内分泌失调，环境因素,Concept Entity,character
e3860,利用同位素标记的与未标记的抗原,Concept Entity,character
e3861,正丁酸；酪酸,Concept Entity,character
e3862,常住人口510万人（2017年）,Concept Entity,character
e3863,急性肾小球肾炎,Concept Entity,character
e3864,运动甲烷微菌,Concept Entity,character
e3865,二期梅毒,Concept Entity,character
e3866,药敏实验,Concept Entity,character
e3867,一方受益，另一方受害,Concept Entity,character
e3868,葡萄球菌，大肠杆菌，链球菌及肠球菌感染,Concept Entity,character
e3869,hòu,Concept Entity,character
e3870,舌背上有一层薄白而润的苔状物,Concept Entity,character
e3871,轮状病毒,Concept Entity,character
e3872,1966年,Concept Entity,character
e3873,University,Concept Entity,character
e3874,和田雅成（2018年舞台剧）,Concept Entity,character
e3875,粪一口传播,Concept Entity,character
e3876,糖蛋白,Concept Entity,character
e3877,免疫组化,Concept Entity,character
e3878,线粒体内膜,Concept Entity,character
e3879,狂犬病毒属,Concept Entity,character
e3880,以二氧化碳作为主要或唯一的碳源,Concept Entity,character
e3881,62667,Concept Entity,character
e3882,人类营养必需的营养,Concept Entity,character
e3883,复合酶,Concept Entity,character
e3884,不可逆的生命过程,Concept Entity,character
e3885,Gao,Concept Entity,character
e3886,婴儿玫瑰疹,Concept Entity,character
e3887,UP水,Concept Entity,character
e3888,kino,Concept Entity,character
e3889,露丝·毕夏普,Concept Entity,character
e3890,记忆T细胞,Concept Entity,character
e3891,各种病症,Concept Entity,character
e3892,一门被划出不久的细菌,Concept Entity,character
e3893,Measles,Concept Entity,character
e3894,由霍乱弧菌感染所致,Concept Entity,character
e3895,真核生物,Concept Entity,character
e3896,夏、秋季,Concept Entity,character
e3897,influenza,Concept Entity,character
e3898,耐受或需要高盐浓度,Concept Entity,character
e3899,每个活细菌在适宜的培养基,Concept Entity,character
e3900,抑制免疫力的发挥过程,Concept Entity,character
e3901,半乳甘露聚糖,Concept Entity,character
e3902,病毒和细菌等生物性或非生物性因素所致,Concept Entity,character
e3903,虱病,Concept Entity,character
e3904,生物遗传学和生物化学,Concept Entity,character
e3905,1957年流行性感冒的世界大流行,Concept Entity,character
e3906,乳糜尿,Concept Entity,character
e3907,银耳目,Concept Entity,character
e3908,pH7.4,Concept Entity,character
e3909,0.1-1mm,Concept Entity,character
e3910,风痧,Concept Entity,character
e3911,呈砖形或椭圆形,Concept Entity,character
e3912,蝶形红斑、发热、关节痛、体重下降等,Concept Entity,character
e3913,用在基因工程菌,Concept Entity,character
e3914,Honey,Concept Entity,character
e3915,菌丝体,Concept Entity,character
e3916,医学名词,Concept Entity,character
e3917,生物氧化过程,Concept Entity,character
e3918,Escherichia,Concept Entity,character
e3919,wú,Concept Entity,character
e3920,200-293-7,Concept Entity,character
e3921,乳汁淤积和金黄色葡萄球菌感染,Concept Entity,character
e3922,藨草亚科,Concept Entity,character
e3923,检疫传染病,Concept Entity,character
e3924,干扰素,Concept Entity,character
e3925,细菌抗药性、菌群失调、副反应,Concept Entity,character
e3926,多由鼻病毒、副流感病毒、呼吸道合胞病毒、埃可病毒、柯萨奇病毒、冠状病毒、腺病毒等引起。,Concept Entity,character
e3927,感染科，控感科,Concept Entity,character
e3928,造成粘膜损伤,Concept Entity,character
e3929,囊膜,Concept Entity,character
e3930,57-92-1,Concept Entity,character
e3931,用于预防、治疗和诊断的制品,Concept Entity,character
e3932,化能自养生物,Concept Entity,character
e3933,副鸡嗜血杆菌,Concept Entity,character
e3934,泛指事物发展不正常,Concept Entity,character
e3935,γ-变形菌纲Gammaproteobacteria,Concept Entity,character
e3936,厌氧菌引起的败血症、呼吸道感染等,Concept Entity,character
e3937,代号:survive,Concept Entity,character
e3938,蛋白质,Concept Entity,character
e3939,鞭毛,Concept Entity,character
e3940,Geosaurus,Concept Entity,character
e3941,异麦芽寡糖,Concept Entity,character
e3942,免疫受损并伴有重病的患者,Concept Entity,character
e3943,Spirochaeta,Concept Entity,character
e3944,Occupational,Concept Entity,character
e3945,自身免疫、免疫增生和免疫缺陷,Concept Entity,character
e3946,敏感需氧革兰阴性杆菌所致的全身感染,Concept Entity,character
e3947,细胞质性的质粒,Concept Entity,character
e3948,菜椒,Concept Entity,character
e3949,直肠，降结肠，乙状结肠,Concept Entity,character
e3950,endomycorthiza,Concept Entity,character
e3951,急性起病，血尿、蛋白尿、水肿和高血压等,Concept Entity,character
e3952,性行为或生殖器接触,Concept Entity,character
e3953,主要是一些外源性抗原物质,Concept Entity,character
e3954,啤酒酵母,Concept Entity,character
e3955,Olaquindox,Concept Entity,character
e3956,cosmid,Concept Entity,character
e3957,Temperature,Concept Entity,character
e3958,201-204°C,Concept Entity,character
e3959,发热、头痛、肌肉酸痛、呼吸衰竭,Concept Entity,character
e3960,C16H17N5O7S2,Concept Entity,character
e3961,免疫球蛋白M,Concept Entity,character
e3962,《国境卫生检疫法》,Concept Entity,character
e3963,产甲烷菌属,Concept Entity,character
e3964,血源传播,Concept Entity,character
e3965,脑炎,Concept Entity,character
e3966,L-rhamnose,Concept Entity,character
e3967,霍乱弧菌,Concept Entity,character
e3968,急诊科、呼吸内科,Concept Entity,character
e3969,细菌性痢疾,Concept Entity,character
e3970,子囊菌亚门、担子菌亚门,Concept Entity,character
e3971,寒战、高热、胸痛、咳嗽、咳铁锈色痰、恶心、呕吐等,Concept Entity,character
e3972,用于发酵的原料复杂，来源广泛,Concept Entity,character
e3973,常用于肝脏疾病的诊断和疗效观察,Concept Entity,character
e3974,猴头菌属,Concept Entity,character
e3975,新型隐球菌,Concept Entity,character
e3976,种痘,Concept Entity,character
e3977,流感裂解疫苗,Concept Entity,character
e3978,感染与过敏、微生物等,Concept Entity,character
e3979,是呼气费力，呼气时间延长，常伴有哮鸣音,Concept Entity,character
e3980,麦曲,Concept Entity,character
e3981,丝氨酸磷脂,Concept Entity,character
e3982,疏风解表、清热解毒,Concept Entity,character
e3983,37℃,Concept Entity,character
e3984,食后上腹部饱胀，不适或疼痛，常伴有其他不良症状，如嗳气，腹胀，反酸和食欲减退等,Concept Entity,character
e3985,很香，很脆,Concept Entity,character
e3986,咳嗽和气喘,Concept Entity,character
e3987,可经呼吸道、消化道、皮肤、胎盘、生殖道等途径传播,Concept Entity,character
e3988,corn,Concept Entity,character
e3989,动物细胞内,Concept Entity,character
e3990,医学学士、医学硕士、医学博士,Concept Entity,character
e3991,状,Concept Entity,character
e3992,V.cholera,Concept Entity,character
e3993,长期受噪声、辐射、汽车尾气等,Concept Entity,character
e3994,伞菌目 Agaricales‎,Concept Entity,character
e3995,ZINC,Concept Entity,character
e3996,壶菌目,Concept Entity,character
e3997,Physoderma,Concept Entity,character
e3998,1000大卡热量,Concept Entity,character
e3999,罗伯特·科赫,Concept Entity,character
e4000,根瘤土壤杆菌细胞,Concept Entity,character
e4001,SOD,Concept Entity,character
e4002,endemic,Concept Entity,character
e4003,红菇、红蘑菇、大朱菇、真红菇、大红菇、红椎菌、大红菌、月子红,Concept Entity,character
e4004,完成遗传信息的转录和翻译的过程,Concept Entity,character
e4005,主要用于７岁以上的儿童,Concept Entity,character
e4006,大众群体,Concept Entity,character
e4007,侧耳科,Concept Entity,character
e4008,Azotobacteraceae,Concept Entity,character
e4009,半数致死量（描述有毒物质或辐射的毒性的指标）,Concept Entity,character
e4010,原核生物细胞壁的糖肽化合物,Concept Entity,character
e4011,Reverse,Concept Entity,character
e4012,糖化酶,Concept Entity,character
e4013,吸收水分，粪便较软,Concept Entity,character
e4014,表示病原体致病能力的强弱,Concept Entity,character
e4015,丁型肝炎病毒,Concept Entity,character
e4016,支原体科,Concept Entity,character
e4017,深红沙雷氏菌,Concept Entity,character
e4018,碳水化合物,Concept Entity,character
e4019,冬虫夏草（麦角菌科真菌冬虫夏草菌（中药））,Concept Entity,character
e4020,periodontaldisease,Concept Entity,character
e4021,一般红晕平均直径在2.6-5.0厘米,Concept Entity,character
e4022,Lysogenic,Concept Entity,character
e4023,Galactomannan,Concept Entity,character
e4024,大蘑菇,Concept Entity,character
e4025,新生儿败血症,Concept Entity,character
e4026,牛海绵状脑病,Concept Entity,character
e4027,fatty,Concept Entity,character
e4028,天疱疮、疱疹样皮炎,Concept Entity,character
e4029,形成具有再生能力的休眠结构,Concept Entity,character
e4030,抵抗力,Concept Entity,character
e4031,核酸及蛋白质,Concept Entity,character
e4032,胞壁酸,Concept Entity,character
e4033,单球菌、双球菌、链球菌、四联球菌等,Concept Entity,character
e4034,1438-3-8,Concept Entity,character
e4035,鲁锦,Concept Entity,character
e4036,真菌入侵,Concept Entity,character
e4037,Amphotericin,Concept Entity,character
e4038,蛋白,Concept Entity,character
e4039,银耳科,Concept Entity,character
e4040,毛霉，棍霉，梨头霉，曲霉等,Concept Entity,character
e4041,1935年7月12日,Concept Entity,character
e4042,单水头孢氯氨苄；可福乐；新达罗；,Concept Entity,character
e4043,王宜磊,Concept Entity,character
e4044,animal,Concept Entity,character
e4045,非特异性免疫反应,Concept Entity,character
e4046,短杆状或长杆状,Concept Entity,character
e4047,Bacterooides,Concept Entity,character
e4048,四种血清类型,Concept Entity,character
e4049,滤膜法,Concept Entity,character
e4050,数量最多、分布最广,Concept Entity,character
e4051,构成细菌细胞壁的胞壁的肽聚糖,Concept Entity,character
e4052,糖发酵试验,Concept Entity,character
e4053,菌状轮廓丝状叶状,Concept Entity,character
e4054,石灰水可以用于杀菌剂和化工原料,Concept Entity,character
e4055,由于抗体保有复数的结合部位,Concept Entity,character
e4056,白血细胞计数、白细胞数,Concept Entity,character
e4057,(203.19)n,Concept Entity,character
e4058,脊髓灰质炎疫苗,Concept Entity,character
e4059,Nematoda,Concept Entity,character
e4060,鳖,Concept Entity,character
e4061,巴斯德灭菌法,Concept Entity,character
e4062,时空结构,Concept Entity,character
e4063,CMV,Concept Entity,character
e4064,bacteriostat,Concept Entity,character
e4065,①鉴别细菌②分血清型.,Concept Entity,character
e4066,致病性和非致病性,Concept Entity,character
e4067,蚊、蝇、蠓等,Concept Entity,character
e4068,比绍,Concept Entity,character
e4069,输卵管阻塞,Concept Entity,character
e4070,一组病原微生物的英文名称缩写,Concept Entity,character
e4071,Tetracyclines,Concept Entity,character
e4072,277.27,Concept Entity,character
e4073,fā,Concept Entity,character
e4074,-87.7℃,Concept Entity,character
e4075,红霉素,Concept Entity,character
e4076,双特异性微抗体，双链抗体,Concept Entity,character
e4077,osteomyelitis,Concept Entity,character
e4078,232-601-0,Concept Entity,character
e4079,卫生工作不到位，抗生素使用不当，性生活传染，机体抵抗力下降，外阴损伤,Concept Entity,character
e4080,Kanamycin,Concept Entity,character
e4081,SIgA（secretory,Concept Entity,character
e4082,335摄氏度,Concept Entity,character
e4083,胚胎发育的早期阶段,Concept Entity,character
e4084,一般空气中,Concept Entity,character
e4085,(Large,Concept Entity,character
e4086,-8.0,Concept Entity,character
e4087,鱼精蛋白,Concept Entity,character
e4088,咳嗽明显，咳痰，气喘，反复呼吸道感染,Concept Entity,character
e4089,鼻根部泪囊区,Concept Entity,character
e4090,Serum,Concept Entity,character
e4091,N-乙酰胞壁酰-L-丙氨酰,Concept Entity,character
e4092,15～40岁女性,Concept Entity,character
e4093,变态反应,Concept Entity,character
e4094,生物工艺学（基本原理）,Concept Entity,character
e4095,疼痛，瘙痒,Concept Entity,character
e4096,每年为11-27/10万,Concept Entity,character
e4097,生物体血液中,Concept Entity,character
e4098,脑脓肿,Concept Entity,character
e4099,-29℃（0.C）,Concept Entity,character
e4100,脆弱类杆菌群,Concept Entity,character
e4101,脊索动物门 Chordata,Concept Entity,character
e4102,Gram,Concept Entity,character
e4103,Potyvirus,Concept Entity,character
e4104,微咸,Concept Entity,character
e4105,中国（明）,Concept Entity,character
e4106,濒危类、珍稀类、稀少类,Concept Entity,character
e4107,3,Concept Entity,character
e4108,流氓软件,Concept Entity,character
e4109,弗氏佐剂,Concept Entity,character
e4110,黑粉菌亚门,Concept Entity,character
e4111,细菌的致病性,Concept Entity,character
e4112,多种电子受体,Concept Entity,character
e4113,佛朗西斯·克里克,Concept Entity,character
e4114,肾脏,Concept Entity,character
e4115,细菌鉴定中的生化试验之一,Concept Entity,character
e4116,Pleurotus geesteranus,Concept Entity,character
e4117,生物学和病理学上的滤过性病毒,Concept Entity,character
e4118,多粘菌素B,Concept Entity,character
e4119,Hfr,Concept Entity,character
e4120,ADH,Concept Entity,character
e4121,辛西娅,Concept Entity,character
e4122,Azotobacter,Concept Entity,character
e4123,观察微生物的动力、保藏菌种,Concept Entity,character
e4124,泌尿系统感染,Concept Entity,character
e4125,periapicalperiodontitis,Concept Entity,character
e4126,动质体目,Concept Entity,character
e4127,牛巴氏杆菌病,Concept Entity,character
e4128,委内瑞拉马脑炎,Concept Entity,character
e4129,lupus,Concept Entity,character
e4130,免疫学基本原理,Concept Entity,character
e4131,李玉,Concept Entity,character
e4132,20～30岁孕妇,Concept Entity,character
e4133,polyhydroxyalkanoates,Concept Entity,character
e4134,胶囊、分散片、注射液,Concept Entity,character
e4135,炭疽病毒,Concept Entity,character
e4136,白色念珠菌等,Concept Entity,character
e4137,葡糖氧化酶,Concept Entity,character
e4138,光能自养生物,Concept Entity,character
e4139,有机化合物,Concept Entity,character
e4140,胃肠炎,Concept Entity,character
e4141,菌毛,Concept Entity,character
e4142,医药,Concept Entity,character
e4143,基因工程，食品科学，伦理学等,Concept Entity,character
e4144,丝状病毒属,Concept Entity,character
e4145,畏寒、发热、头痛,Concept Entity,character
e4146,乙肝携带者,Concept Entity,character
e4147,231-913-4,Concept Entity,character
e4148,感染麻风杆菌,Concept Entity,character
e4149,cystic,Concept Entity,character
e4150,呈球形,Concept Entity,character
e4151,Glycoprotein,Concept Entity,character
e4152,herpesofmouth,Concept Entity,character
e4153,血氧饱和度,Concept Entity,character
e4154,指细菌能引起感染的能力,Concept Entity,character
e4155,传染性脓疱病，黄水疮，新生儿脓疱疮，小儿脓疱疮,Concept Entity,character
e4156,致细胞病变效应,Concept Entity,character
e4157,急性尿道炎,Concept Entity,character
e4158,toxoplasmosis,Concept Entity,character
e4159,菊亚纲,Concept Entity,character
e4160,Legionella,Concept Entity,character
e4161,手术室,Concept Entity,character
e4162,裂体科,Concept Entity,character
e4163,锥虫,Concept Entity,character
e4164,蚊科（Culicidae）,Concept Entity,character
e4165,产甲烷菌和嗜热菌,Concept Entity,character
e4166,奈瑟菌目,Concept Entity,character
e4167,人体必需的微量元素之一,Concept Entity,character
e4168,凝乳状白色假膜,Concept Entity,character
e4169,供微生物、植物和动物组织生长,Concept Entity,character
e4170,Phenobarbital,Concept Entity,character
e4171,32986-56-4,Concept Entity,character
